
2019-01-03,Abdominales - Extensión piernas,20
2019-01-03,Burpees,6
2019-01-03,Planchas,10
2019-01-03,Correr (min),30
2019-01-01,Correr (min),28
2018-12-31,Abdominales - Extensión piernas,40
2018-12-31,Planchas,10
2018-12-31,Planchas,10
2018-12-31,Correr (min),28
2018-12-27,Kettlebell - Deadlift con una pierna,6
2018-12-27,Dominada,10
2018-12-27,Abdominales - Extensión piernas,40
2018-12-27,Kettlebell - Deadlift high pull,10
2018-12-27,Correr (min),12
2018-12-26,Kettlebell - Deadlift con una pierna,6
2018-12-26,Dominada,8
2018-12-26,Abdominales - Extensión piernas,40
2018-12-26,Kettlebell - Deadlift high pull,10
2018-12-26,Burpees,6
2018-12-26,Correr (min),20
2018-12-18,Dominada,8
2018-12-18,Abdominales - Extensión piernas,20
2018-12-18,Kettlebell - Deadlift high pull,10
2018-12-18,Burpees,8
2018-12-18,Correr (min),22
2018-12-17,Dominada,10
2018-12-17,Abdominales - Extensión piernas,20
2018-12-17,Kettlebell - Deadlift high pull,10
2018-12-17,Kettlebell - Deadlift con una pierna,10
2018-12-17,Correr (min),20
2018-12-04,Correr (min),27
2018-12-03,Correr (min),28
2018-11-27,Dominada,10
2018-11-27,Abdominales - Extensión piernas,40
2018-11-27,Kettlebell - Deadlift high pull,10
2018-11-27,Kettlebell - Deadlift con una pierna,10
2018-11-27,Kettlebell - Deadlift,10
2018-11-27,Correr (min),20
2018-11-25,Dominada,10
2018-11-25,Abdominales - Extensión piernas,40
2018-11-25,Bosu - Burpee,10
2018-11-25,Kettlebell - Deadlift high pull,10
2018-11-25,Kettlebell - Deadlift con una pierna,5
2018-11-25,Kettlebell - Deadlift,10
2018-11-25,Correr (min),20
2018-11-20,Abdominales - Extensión piernas,40
2018-11-20,Bosu - Burpee,10
2018-11-20,Kettlebell - Deadlift high pull,10
2018-11-20,Kettlebell - Deadlift con una pierna,5
2018-11-20,Kettlebell - Deadlift,10
2018-11-20,Correr (min),17
2018-11-19,Abdominales - Extensión piernas,40
2018-11-19,Bosu - Burpee,10
2018-11-19,Kettlebell - Deadlift high pull,10
2018-11-19,Kettlebell - Deadlift con una pierna,5
2018-11-19,Kettlebell - Deadlift sumo,10
2018-11-19,Kettlebell - Deadlift,10
2018-11-19,Dominada,10
2018-11-19,Correr (min),21
2018-11-15,Abdominales - Extensión piernas,20
2018-11-15,Kettlebell,10
2018-11-15,Bosu - Burpee,10
2018-11-15,Dominada,10
2018-11-15,Correr (min),21
2018-11-06,Abdominales - Extensión piernas,20
2018-11-06,Abdominales - Extensión piernas,20
2018-11-06,Kettlebell,10
2018-11-06,Bosu - Burpee,8
2018-11-06,Dominada,10
